# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  3 12:09:15 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and pl_bmassjstr in [0.25, 13]
# CONSTRAINT:  and pl_orbeccenstr not null
# CONSTRAINT:  and pl_orbeccenlim = 0)
# CONSTRAINT:  order by pl_bmassj desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-3364 b,TOI-3364,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5.87689180,0.00000690,-0.00000690,0,0.067500,0.001100,-0.001600,0,12.229,0.426,-0.359,0,1.091,0.038,-0.032,0,530.77344,38.13941,-41.31769,0,1.67000,0.12000,-0.13000,0,Mass,0.000000,,,0,425.00,31.00,-27.00,0,1264,22,-21,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5706.00,95.00,-91.00,0,1.42,0.04,-0.03,0,1.19,0.06,-0.08,0,0.387,0.072,-0.081,0,[Fe/H],4.21,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h38m09.07s,144.5377709,-49d20m06.80s,-49.3352226,277.8990000,2.5050000,-2.4610000,11.8750000,0.0240000,-0.0240000,9.7830000,0.0190000,-0.0190000,11.2945000,0.0006010,-0.0006010,2023-02-27,2023-03,2023-02-27
TOI-2337 b,TOI-2337,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,2.99432000,0.00008000,-0.00008000,0,,,,,10.088,1.121,-1.121,0,0.900,0.100,-0.100,0,508.52545,47.67426,-47.67426,0,1.60000,0.15000,-0.15000,0,Mass,0.019000,0.017000,-0.017000,0,,,,,,,,,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,,4780.00,100.00,-100.00,0,3.22,0.06,-0.06,0,1.32,0.12,-0.12,0,0.390,0.060,-0.060,0,[Fe/H],3.50,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m28.77s,290.6198948,+60d51m14.05s,60.8539035,536.0460000,5.9770000,-5.8500000,12.5240000,0.0340000,-0.0340000,9.6780010,0.0190000,-0.0190000,11.8752000,0.0002150,-0.0002150,2022-03-16,2022-03,2022-03-16
TOI-2236 b,TOI-2236,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.53159020,0.00000260,-0.00000260,0,0.050090,0.000800,-0.000820,0,14.370,0.359,-0.347,0,1.282,0.032,-0.031,0,502.16888,127.13136,-123.95308,0,1.58000,0.40000,-0.39000,0,Mass,0.000000,0.048000,-0.052000,0,1356.00,62.00,-65.00,0,1688,19,-21,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,6248.00,72.00,-77.00,0,1.57,0.03,-0.03,0,1.34,0.07,-0.07,0,0.119,0.081,-0.078,0,[Fe/H],4.17,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m39.84s,20.1660113,-86d58m47.87s,-86.9799650,355.5900000,2.4610000,-2.4270000,11.6000000,0.0150000,-0.0150000,9.9600000,0.0210000,-0.0210000,11.2905000,0.0003160,-0.0003160,2022-08-29,2022-08,2022-08-29
TOI-481 b,TOI-481,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,10.33111000,0.00002000,-0.00002000,0,0.097000,0.001000,-0.001000,0,11.097,0.112,-0.112,0,0.990,0.010,-0.010,0,486.27990,9.53490,-9.53490,0,1.53000,0.03000,-0.03000,0,Mass,0.153000,0.006000,-0.007000,0,,,,,1370,10,-10,0,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,G,5735.00,72.00,-72.00,0,1.66,0.02,-0.02,0,1.14,0.02,-0.01,0,0.260,0.050,-0.050,0,[Fe/H],4.06,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h22m03.04s,110.5126861,-57d23m05.99s,-57.3849980,179.3660000,1.0180000,-1.0070000,9.9720000,0.0050000,-0.0050000,8.4430000,0.0230000,-0.0230000,9.8465900,0.0004320,-0.0004320,2020-12-10,2020-11,2020-12-17
TOI-4551 b,TOI-4551,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,9.95581000,0.00007600,-0.00007800,0,0.099400,0.003000,-0.003200,0,11.859,1.233,-0.695,0,1.058,0.110,-0.062,0,473.56433,41.31769,-41.31769,0,1.49000,0.13000,-0.13000,0,Mass,0.101000,0.034000,-0.033000,0,,,,,,,,,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,,4896.00,110.00,-110.00,0,3.55,0.18,-0.15,0,1.31,0.07,-0.18,0,0.230,0.060,-0.060,0,[Fe/H],3.48,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m54.90s,184.9787579,-25d49m40.27s,-25.8278531,215.9860000,2.4630000,-2.4090000,9.9730000,0.0060000,-0.0060000,7.5240000,0.0260000,-0.0260000,9.6410000,0.0001990,-0.0001990,2023-11-29,2023-11,2023-11-29
TOI-564 b,TOI-564,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,1.65114400,0.00001800,-0.00001800,0,0.027340,0.000610,-0.000530,0,11.433,7.958,-3.251,0,1.020,0.710,-0.290,0,464.98529,31.78300,-30.51168,0,1.46300,0.10000,-0.09600,0,Mass,0.072000,0.083000,-0.050000,0,1423.00,73.00,-81.00,0,1714,20,-21,0,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,,5640.00,34.00,-37.00,0,1.09,0.01,-0.01,0,1.00,0.07,-0.06,0,0.143,0.076,-0.078,0,[Fe/H],4.36,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m10.84s,130.2951535,-16d02m10.78s,-16.0363275,199.5810000,1.2700000,-1.2530000,11.0970000,0.0140000,-0.0140000,9.6040000,0.0220000,-0.0220000,11.1424000,0.0005990,-0.0005990,2021-02-08,2020-11,2021-02-11
TOI-4137 b,TOI-4137,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.80161220,0.00000650,-0.00000650,0,0.052220,0.000890,-0.000960,0,13.574,0.448,-0.437,0,1.211,0.040,-0.039,0,457.67291,54.03083,-47.67426,0,1.44000,0.17000,-0.15000,0,Mass,0.000000,0.048000,-0.052000,0,1013.00,68.00,-60.00,0,1570,25,-24,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,6202.00,94.00,-90.00,0,1.44,0.04,-0.04,0,1.31,0.07,-0.07,0,0.182,0.083,-0.085,0,[Fe/H],4.24,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h10m27.09s,77.6128790,+70d23m27.88s,70.3910790,334.9930000,3.3130000,-3.2500000,11.3100000,0.0090000,-0.0090000,10.0040000,0.0220000,-0.0220000,11.2468000,0.0004600,-0.0004600,2022-08-29,2022-08,2022-08-29
TOI-5542 b,TOI-5542,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GRIEVES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220914830G/abstract target=ref>Grieves et al. 2022</a>,75.12375000,0.00019000,-0.00018000,0,0.332000,0.016000,-0.016000,0,11.310,0.404,-0.392,0,1.009,0.036,-0.035,0,419.53350,31.78284,-31.78284,0,1.32000,0.10000,-0.10000,0,Mass,0.018000,0.026000,-0.013000,0,9.60,1.00,-0.90,0,441,48,-74,0,0,<a refstr=GRIEVES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220914830G/abstract target=ref>Grieves et al. 2022</a>,G3 V,5700.00,80.00,-80.00,0,1.06,0.04,-0.04,0,0.89,0.06,-0.03,0,-0.210,0.080,-0.080,0,[Fe/H],4.20,0.20,-0.20,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h11m11.62s,302.7984228,-61d08m07.68s,-61.1354659,348.8490000,3.6780000,-3.6040000,12.4200000,0.0460000,-0.0460000,10.8970000,0.0210000,-0.0210000,12.2819000,0.0001890,-0.0001890,2022-10-10,2022-09,2022-10-10
TOI-2010 b,TOI-2010,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231110232M/abstract target=ref>Mann et al. 2023</a>,141.83402500,0.00006500,-0.00006600,0,0.551600,0.007800,-0.009300,0,11.814,0.303,-0.303,0,1.054,0.027,-0.027,0,408.72733,17.48056,-18.11622,0,1.28600,0.05500,-0.05700,0,Mass,0.212000,0.022000,-0.021000,0,4.09,0.22,-0.21,0,400,6,-6,0,0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231110232M/abstract target=ref>Mann et al. 2023</a>,F0,5929.00,74.00,-74.00,0,1.08,0.03,-0.03,0,1.11,0.05,-0.06,0,0.168,0.055,-0.055,0,[Fe/H],4.42,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m40.07s,292.1669417,+53d29m14.53s,53.4873694,109.1900000,0.3220000,-0.3200000,9.8490000,0.0040000,-0.0040000,8.2810000,0.0160000,-0.0160000,9.6956800,0.0003200,-0.0003200,2023-11-29,2023-12,2023-11-29
TOI-677 b,TOI-677,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,11.23660000,0.00011000,-0.00011000,0,0.103800,0.001700,-0.001700,0,13.115,0.336,-0.336,0,1.170,0.030,-0.030,0,392.83788,21.93027,-21.29461,0,1.23600,0.06900,-0.06700,0,Mass,0.435000,0.024000,-0.024000,0,,,,,1252,21,-21,0,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,F8,6295.00,77.00,-77.00,0,1.28,0.03,-0.03,0,1.18,0.06,-0.06,0,0.000,0.050,-0.050,0,[Fe/H],4.29,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m28.65s,144.1193594,-50d27m47.14s,-50.4630933,141.8120000,0.6220000,-0.6170000,9.8220000,0.0040000,-0.0040000,8.4290000,0.0230000,-0.0230000,9.6608200,0.0002120,-0.0002120,2020-05-01,2020-04,2020-05-07
TOI-163 b,TOI-163,1,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,4.23130600,0.00006300,-0.00005700,0,0.058000,0.001400,-0.001400,0,16.690,0.381,-0.381,0,1.489,0.034,-0.034,0,387.75260,38.13960,-38.13960,0,1.22000,0.12000,-0.12000,0,Mass,0.000000,,,0,,,,,1669,16,-14,0,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,F,6495.00,90.00,-90.00,0,1.65,0.02,-0.03,0,1.44,0.03,-0.03,0,0.220,0.041,-0.041,0,[Fe/H],4.19,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h19m04.38s,79.7682532,-71d53m43.90s,-71.8955269,411.7190000,8.1630000,-7.8570000,11.4670000,0.0140000,-0.0140000,10.1240000,0.0230000,-0.0230000,11.2193000,0.0005270,-0.0005270,2019-11-01,2019-11,2019-11-07
TOI-837 b,TOI-837,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,8.32487620,0.00001570,-0.00001570,0,,,,,8.631,1.009,-1.009,0,0.770,0.090,-0.090,0,381.39600,,,1,1.20000,,,1,Msini,0.000000,,,0,,,,,,,,,0,<a refstr=BOUMA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..239B/abstract target=ref>Bouma et al. 2020</a>,G0/F9 V,6047.00,162.00,-162.00,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,[Fe/H[,4.47,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m08.95s,157.0372806,-64d30m18.76s,-64.5052107,142.4880000,0.4610000,-0.4580000,10.6350000,0.0070000,-0.0070000,8.9330000,0.0260000,-0.0260000,10.3560000,0.0006670,-0.0006670,2020-10-16,2020-11,2020-10-22
HIP 94235 b,HIP 94235,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHOU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411975Z/abstract target=ref>Zhou et al. 2022</a>,7.71305700,0.00002100,-0.00002100,0,0.078700,0.000560,-0.000170,0,3.000,0.320,-0.280,0,0.268,0.029,-0.025,0,379.00000,,,1,1.19247,,,1,Mass,0.320000,0.200000,-0.200000,0,,,,,1060,50,-50,0,0,<a refstr=ZHOU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411975Z/abstract target=ref>Zhou et al. 2022</a>,G V,5991.00,50.00,-50.00,0,1.08,0.11,-0.10,0,1.09,0.02,-0.01,0,0.000,,,0,[m/H],4.46,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m57.87s,287.7411441,-60d16m21.49s,-60.2726358,58.5146000,0.1263000,-0.1258000,8.3100000,0.0300000,-0.0300000,6.8810000,0.0270000,-0.0270000,8.1603400,0.0004760,-0.0004760,2022-05-09,2022-04,2022-05-09
TOI-3540 A b,TOI-3540 A,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.11999900,0.00000790,-0.00000790,0,0.042890,0.000920,-0.000930,0,23.539,,,0,2.100,,,0,375.03752,44.49598,-44.49598,0,1.18000,0.14000,-0.14000,0,Mass,0.000000,,,0,841.30,50.70,-48.50,0,1498,22,-22,0,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5810.00,79.00,-79.00,0,1.23,0.03,-0.03,0,1.08,0.07,-0.07,0,0.176,0.089,-0.089,0,[Fe/H],4.29,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h55m38.73s,328.9113712,+28d10m46.20s,28.1794996,,,,11.5140000,0.0460000,-0.0460000,9.7840000,0.0170000,-0.0170000,11.4036000,0.0025040,-0.0025040,2022-08-29,2022-08,2022-08-29
TOI-157 b,TOI-157,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A..76N/abstract target=ref>Nielsen et al. 2020</a>,2.08454350,0.00000230,-0.00000230,0,0.031380,0.000250,-0.000200,0,14.415,0.258,-0.224,0,1.286,0.023,-0.020,0,375.03940,41.31790,-38.13960,0,1.18000,0.13000,-0.12000,0,Mass,0.000000,,,0,1062.00,57.00,-51.00,0,1588,21,-20,0,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A..76N/abstract target=ref>Nielsen et al. 2020</a>,G9 IV,5404.00,70.00,-67.00,0,1.17,0.02,-0.01,0,0.95,0.02,-0.02,0,0.240,0.090,-0.090,0,[Fe/H],4.28,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h54m48.35s,73.7014398,-76d40m50.18s,-76.6806061,355.6830000,2.8480000,-2.8040000,12.7250000,0.0460000,-0.0460000,10.8920000,0.0230000,-0.0230000,12.5143000,0.0002850,-0.0002850,2020-07-17,2020-07,2020-07-23
HD 2685 b,HD 2685,1,1,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JONES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..16J/abstract target=ref>Jones et al. 2019</a>,4.12688000,0.00005000,-0.00004000,0,0.056800,0.000600,-0.000600,0,16.141,0.560,-0.560,0,1.440,0.050,-0.050,0,371.86110,38.13960,-38.13960,0,1.17000,0.12000,-0.12000,0,Mass,0.091000,0.039000,-0.047000,0,,,,,2061,28,-28,0,0,<a refstr=JONES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..16J/abstract target=ref>Jones et al. 2019</a>,,6801.00,76.00,-76.00,0,1.56,0.05,-0.05,0,1.43,0.05,-0.04,0,0.020,0.060,-0.060,0,[Fe/H],4.21,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m18.94s,7.3289156,-76d18m14.52s,-76.3040320,196.8520000,0.7770000,-0.7710000,9.5950000,0.0030000,-0.0030000,8.5950000,0.0190000,-0.0190000,9.5202500,0.0003180,-0.0003180,2019-10-18,2019-05,2019-10-24
