# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May  8 12:30:27 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr < 100
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr in [0.25, 13]
# CONSTRAINT:  and pl_orbeccenlim = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TrES-3 b,TrES-3,1,1,1,Transit,2007,TrES,Published Confirmed,0,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,1.30618581000,,,0,0.0228200000,0.0002300000,-0.0004000000,0,14.97500000,0.34700000,-0.41500000,0,1.33600000,0.03100000,-0.03700000,0,607.03000000,23.83600000,-25.42500000,0,1.91000000,0.07500000,-0.08000000,0,Mass,0.000000,,,0,,,,,,,,,1,<a refstr=SOZZETTI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...691.1145S/abstract target=ref> Sozzetti et al. 2009 </a>,,5650.00,75.00,,0,0.829000,0.015000,-0.022000,0,0.928000,0.028000,-0.048000,0,-0.1900,0.0800,-0.0800,0,[Fe/H],4.400000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h52m06.99s,268.0291106,+37d32m46.78s,37.5463268,231.33700000,1.30300000,-1.28800000,12.3620000,0.0690000,-0.0690000,10.6080000,0.0170000,-0.0170000,12.1995000,0.0005980,-0.0005980,2022-10-31,2009-02,2022-10-31
WASP-106 b,WASP-106,1,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=WRIGHT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract target=ref>Wright et al. 2023</a>,9.28969000000,0.00001000000,-0.00001000000,0,0.0901000000,0.0026000000,-0.0027000000,0,12.10569916,0.17934369,-0.19055267,0,1.08000000,0.01600000,-0.01700000,0,613.40882551,47.67426105,-47.67426105,0,1.93000000,0.15000000,-0.15000000,0,Mass,0.023000,0.027000,-0.016000,0,,,,,,,,,0,<a refstr=WRIGHT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract target=ref>Wright et al. 2023</a>,,6002.00,164.00,-164.00,0,1.470000,0.016000,-0.017000,0,1.175000,0.082000,-0.074000,0,-0.0200,0.1000,-0.1000,0,[Fe/H],4.490000,0.160000,-0.160000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,352.18100000,6.39300000,-6.17200000,11.2100000,0.0180000,-0.0180000,10.1610000,0.0270000,-0.0270000,11.3659000,0.0006780,-0.0006780,2025-04-16,2023-12,2025-04-16
HAT-P-15 b,HAT-P-15,1,1,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,10.86350000000,0.00002700000,-0.00002700000,0,,,,,11.88154000,0.78463000,-0.78463000,0,1.06000000,0.07000000,-0.07000000,0,616.59020000,95.34900000,-95.34900000,0,1.94000000,0.30000000,-0.30000000,0,Mass,0.190000,0.020000,-0.020000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5568.00,90.00,-90.00,0,1.070000,0.070000,-0.070000,0,1.000000,0.230000,-0.230000,0,0.2200,,,0,[Fe/H],4.380000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h24m59.55s,66.2481420,+39d27m38.17s,39.4606020,192.51600000,2.05300000,-2.01000000,12.4100000,0.0360000,-0.0360000,9.6410000,0.0190000,-0.0190000,11.7232000,0.0002780,-0.0002780,2018-04-25,2017-03,2018-04-26
KELT-3 b,KELT-3,1,2,1,Transit,2013,KELT,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.70339000000,0.00001000000,-0.00001000000,0,,,,,17.48604000,1.23299000,-1.23299000,0,1.56000000,0.11000000,-0.11000000,0,616.59020000,104.88390000,-104.88390000,0,1.94000000,0.33000000,-0.33000000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6304.00,49.00,-49.00,0,1.700000,0.120000,-0.120000,0,1.960000,0.500000,-0.500000,0,0.0500,,,0,[Fe/H],4.200000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.25200000,5.54400000,-5.27100000,9.8160000,0.0040000,-0.0040000,8.6620000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150,2018-04-25,2017-03,2018-04-26
TIC 237913194 b,TIC 237913194,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,15.16886500000,0.00001800000,-0.00001800000,0,0.1207000000,0.0037000000,-0.0037000000,0,12.52045300,0.60528600,-0.52682300,0,1.11700000,0.05400000,-0.04700000,0,617.22586000,29.24036000,-28.92253000,0,1.94200000,0.09200000,-0.09100000,0,Mass,0.575000,0.011000,-0.011000,0,,,,,974.00,,,0,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,G3,5788.00,80.00,-80.00,0,1.088000,0.012000,-0.012000,0,1.026000,0.057000,-0.055000,0,0.1400,0.0500,-0.0500,0,[Fe/H],4.376000,0.021000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.06300000,2.05100000,-2.02500000,12.1440000,0.0690000,-0.0690000,10.4850000,0.0210000,-0.0210000,11.9371000,0.0001760,-0.0001760,2020-12-10,2020-12,2020-12-17
TOI-5616 b,TOI-5616,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,2.00284900000,0.00000400000,-0.00000400000,0,0.0272000000,0.0003000000,-0.0003000000,0,10.78000000,0.54000000,-0.47000000,0,0.96100000,0.04800000,-0.04200000,0,624.00000000,,,1,1.96332356,,,1,Mass,0.000000,,,0,137.0000,6.0000,-6.0000,0,939.00,27.00,-27.00,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,,3996.00,88.00,-88.00,0,0.646000,0.017000,-0.017000,0,0.666000,0.025000,-0.025000,0,0.1400,0.1200,-0.1200,0,[Fe/H],4.670000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.39s,184.9016378,+48d40m59.84s,48.6832895,390.41500000,5.80050000,-5.80050000,16.7400000,0.2000000,-0.2000000,12.7350000,0.0250000,-0.0250000,15.6306000,0.0004690,-0.0004690,2024-08-30,2024-08,2024-08-30
TOI-2384 b,TOI-2384,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,2.13570304000,0.00000038000,-0.00000038000,0,0.0279300000,0.0002300000,-0.0002300000,0,11.48920522,0.23538859,-0.23538859,0,1.02500000,0.02100000,-0.02100000,0,624.85064816,18.75187601,-18.75187601,0,1.96600000,0.05900000,-0.05900000,0,Mass,0.000000,,,0,104.3000,2.4000,-2.4000,0,889.70,5.00,-5.00,0,0,<a refstr=BRYANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533.3893B/abstract target=ref>Bryant et al. 2024</a>,,3943.00,14.00,-14.00,0,0.611300,0.008000,-0.008000,0,0.635000,0.016000,-0.016000,0,0.3320,0.0630,-0.0630,0,[Fe/H],4.660000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h24m37.48s,36.1561463,-65d00m00.70s,-65.0001957,191.51000000,2.06900000,-2.02600000,15.1030000,0.1370000,-0.1370000,11.1190000,0.0230000,-0.0230000,14.3985000,0.0011710,-0.0011710,2024-09-17,2024-10,2024-09-17
WASP-189 b,WASP-189,1,1,1,Transit,2020,CHaracterising ExOPlanets Satellite (CHEOPS),Published Confirmed,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,2.72403300000,,,0,0.0505300000,0.0009800000,-0.0009800000,0,18.14733975,0.23538859,-0.23538859,0,1.61900000,0.02100000,-0.02100000,0,632.47852993,50.85254512,-44.49597698,0,1.99000000,0.16000000,-0.14000000,0,Mass,0.000000,,,0,,,,,3353.00,27.00,-34.00,0,0,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,,8000.00,80.00,-80.00,0,2.360000,0.030000,-0.030000,0,2.030000,0.066000,-0.066000,0,0.2900,0.1300,-0.1300,0,[Fe/H],3.900000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h02m44.82s,225.6867320,-03d01m53.35s,-3.0314874,99.73100000,0.75400000,-0.74320000,6.5977600,0.0230000,-0.0230000,6.0600000,0.0210000,-0.0210000,6.5536900,0.0004300,-0.0004300,2022-03-16,2020-11,2022-03-16
TOI-4515 b,TOI-4515,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A.135C/abstract target=ref>Carleo et al. 2024</a>,15.26644600000,0.00001300000,-0.00001300000,0,0.1180000000,0.0010000000,-0.0010000000,0,12.17000000,0.43000000,-0.43000000,0,1.08600000,0.03900000,-0.03900000,0,637.00000000,17.00000000,-17.00000000,0,2.00500000,0.05200000,-0.05200000,0,Mass,0.461000,0.007000,-0.007000,0,,,,,705.00,10.00,-10.00,0,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A.135C/abstract target=ref>Carleo et al. 2024</a>,G8/G9,5433.00,70.00,-70.00,0,0.860000,0.030000,-0.030000,0,0.949000,0.020000,-0.020000,0,0.0500,0.0300,-0.0300,0,[Fe/H],4.480000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h24m44.68s,21.1861778,+21d30m47.03s,21.5130638,193.49900000,1.72600000,-1.69700000,11.9380000,0.0340000,-0.0340000,10.1340000,0.0180000,-0.0180000,11.8121000,0.0006370,-0.0006370,2024-03-10,2024-02,2024-03-10
K2-114 b,K2-114,1,1,1,Transit,2017,K2,Published Confirmed,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,11.39093100000,0.00000310000,-0.00000320000,0,0.0944000000,0.0013000000,-0.0011000000,0,10.59248676,0.32506044,-0.31385146,0,0.94500000,0.02900000,-0.02800000,0,638.83509807,38.13940884,-38.13940884,0,2.01000000,0.12000000,-0.12000000,0,Mass,0.079000,0.030000,-0.030000,0,,,,,701.40,7.60,-7.70,0,0,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,,4899.00,59.00,-58.00,0,0.832000,0.022000,-0.021000,0,0.863000,0.037000,-0.031000,0,0.4200,0.0360,-0.0370,0,[Fe/H],4.534000,0.027000,-0.026000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m31.90s,127.8829120,+11d55m20.12s,11.9222550,475.75800000,8.25200000,-7.98000000,14.5500000,0.2170000,-0.2170000,12.3040000,0.0290000,-0.0290000,14.2751000,0.0003010,-0.0003010,2024-11-20,2023-04,2024-11-20
Kepler-30 c,Kepler-30,1,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=SANCHIS_OJEDA_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.487..449S/abstract target=ref> Sanchis-Ojeda et al. 2012 </a>,60.32310500000,0.00024400000,-0.00024400000,0,0.3000000000,,,0,12.30000000,0.40000000,-0.40000000,0,1.09700000,0.03600000,-0.03600000,0,640.00000000,50.00000000,-50.00000000,0,2.01000000,0.16000000,-0.16000000,0,Mass,0.011100,0.001000,-0.001000,0,,,,,,,,,1,<a refstr=SANCHIS_OJEDA_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.487..449S/abstract target=ref> Sanchis-Ojeda et al. 2012 </a>,,5498.00,54.00,-54.00,0,0.950000,0.120000,-0.120000,0,0.990000,0.080000,-0.080000,0,0.1800,0.2700,-0.2700,0,[Fe/H],4.770000,0.230000,-0.230000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m08.08s,285.2836483,+38d56m50.15s,38.9472625,914.22100000,27.08150000,-27.08150000,15.7260000,0.1950000,-0.1950000,13.5810000,0.0480000,-0.0480000,15.3761000,0.0007090,-0.0007090,2023-11-28,2012-07,2023-11-28
TOI-1937 A b,TOI-1937 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,0.94667944000,0.00000047000,-0.00000047000,0,0.0193200000,0.0003500000,-0.0003900000,0,13.97759893,0.66132986,-0.69495680,0,1.24700000,0.05900000,-0.06200000,0,638.83509807,54.03082919,-50.85254512,0,2.01000000,0.17000000,-0.16000000,0,Mass,0.000000,,,0,3230.0000,220.0000,-213.0000,0,2097.00,35.00,-36.00,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5814.00,91.00,-93.00,0,1.080000,0.025000,-0.024000,0,1.072000,0.059000,-0.064000,0,0.1960,0.0840,-0.0840,0,[Fe/H],4.401000,0.026000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h45m28.97s,116.3707214,-52d22m59.73s,-52.3832587,415.13500000,2.92900000,-2.88900000,13.1800000,0.1030000,-0.1030000,11.2260000,0.0210000,-0.0210000,13.0168000,0.0007410,-0.0007410,2025-04-07,2023-03,2025-04-07
TOI-5027 b,TOI-5027,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>,10.24368000000,0.00001000000,-0.00001000000,0,0.0930000000,0.0050000000,-0.0040000000,0,10.76062147,0.56044903,-0.67253884,0,0.96000000,0.05000000,-0.06000000,0,642.01338214,41.31769291,-41.31769291,0,2.02000000,0.13000000,-0.13000000,0,Mass,0.385000,0.025000,-0.026000,0,,,,,1056.00,23.00,-24.00,0,0,<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>,,5909.00,145.00,-144.00,0,0.920000,0.040000,-0.040000,0,1.020000,0.050000,-0.050000,0,-0.1500,0.0300,-0.0300,0,[Fe/H],4.517000,0.006000,-0.008000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h15m32.41s,243.8850212,-69d13m01.55s,-69.2170972,204.42900000,1.05700000,-1.04600000,11.5660000,0.0110000,-0.0110000,9.9790000,0.0230000,-0.0230000,11.3341000,0.0005900,-0.0005900,2025-03-03,2025-02,2025-03-03
TOI-5218 b,TOI-5218,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,4.29145200000,0.00000400000,-0.00000400000,0,0.0469000000,0.0006000000,-0.0006000000,0,9.86000000,0.39000000,-0.39000000,0,0.87900000,0.03400000,-0.03400000,0,657.00000000,,,1,2.06715317,,,1,Mass,0.000000,,,0,62.0000,6.0000,-6.0000,0,783.00,21.00,-21.00,0,0,<a refstr=KANODIA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240814694K/abstract target=ref>Kanodia et al. 2024</a>,,4230.00,88.00,-88.00,0,0.708000,0.022000,-0.022000,0,0.739000,0.030000,-0.030000,0,0.4100,0.1200,-0.1200,0,[Fe/H],4.630000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m39.23s,292.6634642,+71d45m46.66s,71.7629612,377.48300000,3.62700000,-3.62700000,16.0440000,0.1600000,-0.1600000,12.5460000,0.0250000,-0.0250000,15.4499000,0.0006780,-0.0006780,2024-08-30,2024-08,2024-08-30
HAT-P-23 b,HAT-P-23,1,1,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,1.21288400000,0.00000200000,-0.00000200000,0,0.0232000000,0.0002000000,-0.0002000000,0,15.33400000,1.00900000,-1.00900000,0,1.36800000,0.09000000,-0.09000000,0,664.23700000,35.27800000,-35.27800000,0,2.09000000,0.11100000,-0.11100000,0,Mass,0.106000,0.044000,-0.044000,0,,,,,2056.00,66.00,-66.00,0,0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,G0,5905.00,80.00,-80.00,0,1.203000,0.074000,-0.074000,0,1.130000,0.035000,-0.035000,0,0.1500,0.0400,-0.0400,0,[Fe/H],4.330000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h24m29.74s,306.1239076,+16d45m43.73s,16.7621462,364.81300000,4.77200000,-4.65300000,11.9370000,0.0390000,-0.0390000,10.7910000,0.0200000,-0.0200000,12.1741000,0.0005920,-0.0005920,2018-04-25,2011-12,2014-05-14
